,geohash8,decision_date,decision_type
24682,dhtxjdb2,2023-08-18,sales
24683,dhtxj6yc,2023-04-04,sales
24684,dhtxj6wj,2023-05-01,sales
24685,dhtxj7n5,2023-08-11,sales
24686,dhtxj6vc,2023-08-21,sales
24687,dhtxj6uh,2023-04-20,sales
24688,dhtxj6gk,2023-01-19,sales
24689,dhtxj74e,2022-09-14,sales
24690,dhtxj74e,2022-09-14,sales
24691,dhtxj6fd,2023-03-17,sales
24692,dhtxj6ds,2022-07-22,sales
24693,dhtxj4xv,2023-05-11,sales
24694,dhtxj77r,2023-09-12,sales
24695,dhtxjdc5,2023-05-31,sales
24696,dhtxjdb7,2022-08-31,sales
24697,dhtxj6xz,2023-09-20,sales
24698,dhtxjd3n,2023-02-28,sales
24699,dhtxj3xw,2023-07-17,sales
24700,dhtxj3rs,2023-07-21,sales
24701,dhtxj3qg,2023-03-08,sales
24702,dhtxj3wc,2022-08-01,sales
24703,dhtxj3tx,2023-07-17,sales
24704,dhtxj6m9,2023-04-24,sales
24705,dhtxj6k1,2023-02-28,sales
24706,dhtxj673,2023-04-04,sales
24707,dhtxj3d1,2023-03-27,sales
24708,dhtxj39k,2022-08-26,sales
24709,dhtxj3c7,2022-09-08,sales
24710,dhtxj617,2023-07-05,sales
24711,dhtxj5rw,2022-08-11,sales
24712,dhtxj4xs,2022-10-21,sales
24713,dhtxj67z,2023-05-04,sales
24714,dhtxj7mr,2023-06-07,sales
24715,dhtxj6z2,2023-06-22,sales
24716,dhtxj6z3,2023-09-28,sales
24717,dhtxj7pq,2023-02-10,sales
24718,dhtxj6zz,2022-10-29,sales
24719,dhtxje2p,2022-09-16,sales
24720,dhtxj90y,2023-05-19,sales
24721,dhtxj922,2022-09-16,sales
24722,dhtxj987,2023-01-18,sales
24723,dhtxje2k,2023-04-26,sales
24724,dhtxje91,2023-09-19,sales
24725,dhtxje2g,2023-06-23,sales
24726,dhtxjdeg,2023-01-18,sales
24727,dhtxje5e,2023-05-25,sales
24728,dhtxje4t,2023-04-10,sales
24729,dhtxje6z,2022-08-26,sales
24730,dhtxjfbc,2023-08-15,sales
24731,dhtxjfcr,2022-09-01,sales
24732,dhtxjg2s,2023-04-28,sales
24733,dhtxjg2k,2022-12-19,sales
24734,dhtxjerk,2023-02-03,sales
24735,dhtxjex3,2023-05-31,sales
24736,dhtxjewc,2022-08-24,sales
24737,dhtxjg1t,2023-09-01,sales
24738,dhtxjg1d,2023-08-15,sales
24739,dhtxjcu4,2023-05-31,sales
24740,dhtxjcef,2023-09-13,sales
24741,dhtxjf6h,2022-09-14,sales
24742,dhtxjc9n,2023-03-16,sales
24743,dhtxjc3f,2023-05-12,sales
24744,dhtxjc6k,2022-08-24,sales
24745,dhtxjc3u,2023-04-05,sales
24746,dhtxjc1v,2022-09-26,sales
24747,dhtxj9pr,2023-04-06,sales
24748,dhtxj9nz,2022-07-11,sales
24749,dhtxj9rs,2023-03-09,sales
24750,dhtxj9ze,2023-05-30,sales
24751,dhtxjdp9,2023-04-19,sales
24752,dhtxjdr2,2022-12-19,sales
24753,dhtxjdp3,2022-09-16,sales
24754,dhtxj9zr,2023-08-11,sales
24755,dhtxj9zh,2022-10-20,sales
24756,dhtxjf3q,2022-09-08,sales
24757,dhtxjdqw,2022-10-31,sales
24758,dhtxj9tk,2023-03-15,sales
24759,dhtxj9sh,2023-01-09,sales
24760,dhtxj9s1,2023-04-17,sales
24761,dhtxjdhh,2023-08-14,sales
24762,dhtxjdhq,2023-05-03,sales
24763,dhtxjdhn,2023-07-20,sales
24764,dhtxj96b,2023-03-29,sales
24765,dhtxj9dw,2022-07-21,sales
24766,dhtxj9dd,2023-09-08,sales
24767,dhtxj928,2023-05-31,sales
24768,dhtxj9br,2023-02-28,sales
24769,dhtxj9bq,2023-05-08,sales
24770,dhtxjd1d,2023-05-03,sales
24771,dhtxj9cd,2023-06-30,sales
24772,dhtxj9c9,2022-12-22,sales
24773,dhtxj999,2023-09-29,sales
24774,dhtxj96n,2022-08-12,sales
24775,dhtxj96n,2023-07-20,sales
24776,dhtxj97m,2022-07-25,sales
24777,dhtxj976,2023-05-08,sales
24778,dhtxj9eu,2023-04-12,sales
24779,dhtxjd4j,2023-04-12,sales
24780,dhtxjd6d,2022-08-24,sales
24781,dhtxjd6c,2022-11-30,sales
24782,dhtxjd71,2023-07-31,sales
24783,dhtxjdkd,2022-10-19,sales
24784,dhtxjdjw,2023-04-19,sales
24785,dhtxj9tw,2023-07-28,sales
24786,dhtxj9jw,2023-02-15,sales
24787,dhtxj9rx,2023-04-19,sales
24788,dhtxjc2x,2023-07-10,sales
24789,dhtxjcgx,2023-03-17,sales
24790,dhtxjcbd,2023-05-22,sales
24791,dhtxjf00,2023-04-20,sales
24792,dhtxjcb0,2023-04-10,sales
24793,dhtxj9xk,2023-08-31,sales
24794,dhtxj9wr,2023-03-14,sales
24795,dhtxjdx3,2022-08-31,sales
24796,dhtxjf89,2023-06-26,sales
24797,dhtxjfdu,2023-06-13,sales
24798,dhtxjg46,2023-02-03,sales
24799,dhtxjg14,2023-07-28,sales
24800,dhtxjepx,2022-09-16,sales
24801,dhtxjdey,2022-11-18,sales
24802,dhtxjek8,2023-02-15,sales
24803,dhtxjekk,2023-09-07,sales
24804,dhtxn5ke,2023-08-25,sales
24805,dhtxn11c,2023-03-10,sales
24806,dhtxn11b,2023-08-17,sales
24807,dhtxn144,2023-06-30,sales
24808,dhtxn5me,2023-09-29,sales
24809,dhtxn5q5,2023-02-17,sales
24810,dhtxjgtt,2023-03-23,sales
24811,dhtxjgwt,2023-08-15,sales
24812,dhtxjgqx,2023-05-09,sales
24813,dhtxn5r7,2023-09-05,sales
24814,dhtxn5r7,2023-07-28,sales
24815,dhtxn5r5,2022-07-26,sales
24816,dhtxn5qe,2023-06-01,sales
24817,dhtxn5qe,2022-10-06,sales
24818,dhtxn5qe,2023-09-27,sales
24819,dhtxn5qr,2022-08-31,sales
24820,dhtxn5qr,2022-10-07,sales
24821,dhtxn5qp,2022-07-07,sales
24822,dhtxn5qp,2023-09-14,sales
24823,dhtxn5xc,2023-09-22,sales
24824,dhtxn5xc,2022-10-26,sales
24825,dhtxjgw0,2022-08-08,sales
24826,dhtxjfmx,2023-09-20,sales
24827,dhtxjfmx,2023-09-20,sales
24828,dhtxjfmx,2023-09-20,sales
24829,dhtxjfmx,2023-09-20,sales
24830,dhtxjfmt,2022-09-02,sales
24831,dhtxjfqj,2022-12-09,sales
24832,dhtxjfqt,2023-02-22,sales
24833,dhtxjfqe,2022-08-05,sales
24834,dhtxjfqg,2023-09-08,sales
24835,dhtxjfz1,2023-04-27,sales
24836,dhtxjfx4,2022-08-25,sales
24837,dhtxjfx0,2023-03-23,sales
24838,dhtxjfrj,2022-12-30,sales
24839,dhtxjfr5,2023-06-01,sales
24840,dhtxjfx2,2023-03-17,sales
24841,dhtxjfx7,2022-08-19,sales
24842,dhtxn56w,2022-07-13,sales
24843,dhtxn56w,2022-07-13,sales
24844,dhtxn56w,2022-07-13,sales
24845,dhtxn418,2022-09-26,sales
24846,dhtxjghe,2023-05-17,sales
24847,dhtxjgpm,2023-05-05,sales
24848,dhtxjgpj,2023-03-17,sales
24849,dhtxjfke,2023-01-23,sales
24850,dhtxjfj8,2022-11-21,sales
24851,dhtxjfjb,2022-08-02,sales
24852,dhtxjfjb,2023-06-02,sales
24853,dhtxjfnb,2023-08-18,sales
24854,dhtxjfp4,2023-03-27,sales
24855,dhtxn11m,2022-11-07,sales
24856,dhtxn11r,2022-12-21,sales
24857,dhtxn10t,2023-05-01,sales
24858,dhtxn16n,2023-04-07,sales
24859,dhtxn1d7,2023-04-07,sales
24860,dhtxn12t,2023-02-07,sales
24861,dhtxn18c,2023-08-25,sales
24862,dhtxn41v,2023-07-25,sales
24863,dhtxn42s,2023-03-21,sales
24864,dhtxn4d7,2022-09-27,sales
24865,dhtxjgqb,2023-05-25,sales
24866,dhtxjgn2,2023-06-16,sales
24867,dhtxjfuv,2022-07-25,sales
24868,dhtxjfvj,2022-08-05,sales
24869,dhtxjfvt,2023-02-23,sales
24870,dhtxjfyj,2023-05-25,sales
24871,dhtxn40h,2023-06-05,sales
24872,dhtxjczm,2022-07-08,sales
24873,dhtxjcym,2022-09-21,sales
24874,dhtxjcym,2023-03-31,sales
24875,dhtxjcut,2022-07-08,sales
24876,dhtxjcwf,2022-07-13,sales
24877,dhtxjcmp,2023-07-18,sales
24878,dhtxjcks,2022-09-15,sales
24879,dhtxjcmc,2022-11-30,sales
24880,dhtxn1nf,2023-03-22,sales
24881,dhtxn57p,2022-09-21,sales
24882,dhtxn5e3,2023-03-03,sales
24883,dhtxn5e3,2023-07-14,sales
24884,dhtxn5e3,2023-05-26,sales
24885,dhtxn68p,2023-06-19,sales
24886,dhtxn4xs,2023-03-24,sales
24887,dhtxn4qx,2023-06-12,sales
24888,dhtxn5jg,2022-08-18,sales
24889,dhtxn4vr,2023-05-12,sales
24890,dhtxn4sd,2023-05-31,sales
24891,dhtxn4sj,2023-03-03,sales
24892,dhtxn558,2023-06-12,sales
24893,dhtxn47x,2023-05-30,sales
24894,dhtxn47x,2023-05-30,sales
24895,dhtxn4e4,2023-02-07,sales
24896,dhtxn555,2022-12-29,sales
24897,dhtxn4rd,2023-04-25,sales
24898,dhtxn4rd,2023-06-16,sales
24899,dhtxn624,2023-02-10,sales
24900,dhtxn474,2023-05-16,sales
24901,dhtxn43u,2022-07-29,sales
24902,dhtxn44u,2023-07-06,sales
24903,dhtxn1fv,2023-06-07,sales
24904,dhtxn1g3,2022-09-07,sales
24905,dhtxn1g3,2023-09-29,sales
24906,dhtxn1gp,2023-07-21,sales
24907,dhtxn451,2023-02-28,sales
24908,dhtxn458,2023-04-28,sales
24909,dhtxn1g8,2023-05-10,sales
24910,dhtxn1g8,2023-08-25,sales
24911,dhtxn1u1,2023-03-09,sales
24912,dhtxn1uw,2023-04-14,sales
24913,dhtxn1se,2022-09-09,sales
24914,dhtxn1kv,2023-05-18,sales
24915,dhtxn1mn,2022-08-16,sales
24916,dhtxn1t0,2022-11-29,sales
24917,dhtxn1sy,2022-08-22,sales
24918,dhtxn4hf,2023-08-31,sales
24919,dhtxn1v2,2023-03-24,sales
24920,dhtxn1vu,2023-03-23,sales
24921,dhtxn4jc,2023-04-06,sales
24922,dhtxn1wr,2023-01-17,sales
24923,dhtxn1qq,2023-07-26,sales
24924,dhtxn1ws,2022-09-16,sales
24925,dhtxn4ne,2022-11-02,sales
24926,dhtxn1zn,2023-06-26,sales
24927,dhtxn605,2022-12-15,sales
24928,dhtxn325,2022-08-04,sales
24929,dhtxn1q6,2023-01-13,sales
24930,dhtxn1kd,2023-06-22,sales
24931,dhtxn1jv,2022-07-15,sales
24932,dhtxn1nt,2022-12-02,sales
24933,dhtxn1pq,2023-05-17,sales
24934,dhtxn1nx,2022-12-29,sales
24935,dhtxn1jx,2023-05-05,sales
24936,dhtxn1hm,2023-03-25,sales
24937,dhtxn1hm,2023-03-29,sales
24938,dhtxn1ht,2022-07-28,sales
24939,dhtxn1h4,2023-01-11,sales
24940,dhtxn7tj,2022-12-12,sales
24941,dhtxn7dx,2022-07-28,sales
24942,dhtxn7dx,2023-07-26,sales
24943,dhtxn7dx,2023-01-26,sales
24944,dhtxnedm,2022-08-19,sales
24945,dhtxnedj,2023-05-12,sales
24946,dhtxn7em,2022-11-15,sales
24947,dhtxn35q,2023-05-26,sales
24948,dhtxn71f,2023-02-21,sales
24949,dhtxn6g9,2022-11-21,sales
24950,dhtxn6ty,2022-12-02,sales
24951,dhtxn6vf,2022-09-21,sales
24952,dhtxn6ur,2023-03-10,sales
24953,dhtxn7hg,2022-08-09,sales
24954,dhtxn7jg,2022-09-06,sales
24955,dhtxn7jz,2023-03-10,sales
24956,dhtxn7mc,2023-07-26,sales
24957,dhtxn7t1,2022-07-25,sales
24958,dhtxn7s3,2022-11-18,sales
24959,dhtxn7s3,2023-01-18,sales
24960,dhtxn6m6,2022-09-14,sales
24961,dhtxn6mh,2022-07-23,sales
24962,dhtxn6ks,2023-05-09,sales
24963,dhtxn63d,2023-05-17,sales
24964,dhtxn63f,2023-03-14,sales
24965,dhtxn664,2022-08-09,sales
24966,dhtxn3hj,2023-07-31,sales
24967,dhtxn3tv,2023-03-15,sales
24968,dhtxn3sv,2023-02-01,sales
24969,dhtxn3et,2023-04-14,sales
24970,dhtxn3vu,2022-10-13,sales
24971,dhtxn6hz,2022-11-22,sales
24972,dhtxn61x,2023-03-31,sales
24973,dhtxn61x,2023-05-23,sales
24974,dhtxn3f0,2023-03-17,sales
24975,dhtxn32s,2023-05-22,sales
24976,dhtxn32d,2022-11-15,sales
24977,dhtxn78s,2023-03-01,sales
24978,dhtxn3p4,2022-12-01,sales
24979,dhtxn8c7,2022-12-16,sales
24980,dhtxn8cr,2023-08-04,sales
24981,dhtxn904,2023-05-08,sales
24982,dhtxnesv,2022-11-23,sales
24983,dhtxnet1,2023-03-23,sales
24984,dhtxnet9,2023-01-13,sales
24985,dhtxng4n,2022-09-02,sales
24986,dhtxngjp,2023-05-10,sales
24987,dhtxnfzc,2022-08-25,sales
24988,dhtxnfzc,2022-08-12,sales
24989,dhtxn7xj,2022-07-07,sales
24990,dhtxnghd,2022-09-22,sales
24991,dhtxng62,2023-04-26,sales
24992,dhtxng62,2023-07-07,sales
24993,dhtxnfym,2023-06-28,sales
24994,dhtxngj9,2023-08-30,sales
24995,dhtxng7z,2022-10-11,sales
24996,dhtxng7z,2022-08-08,sales
24997,dhtxng7z,2022-10-28,sales
24998,dhtxng7z,2022-08-25,sales
24999,dhtxngec,2023-09-15,sales
25000,dhtxngn8,2023-05-01,sales
25001,dhtxngn8,2023-06-23,sales
25002,dhtxngn8,2022-07-28,sales
25003,dhtxngn8,2023-09-18,sales
25004,dhtxngn8,2022-09-06,sales
25005,dhtxp61n,2023-03-08,sales
25006,dhtxp3bg,2023-05-01,sales
25007,dhtwyxgj,2023-01-25,sales
25008,dhtxn842,2023-08-09,sales
25009,dhtwyxcv,2022-07-27,sales
25010,dhtxn897,2023-08-07,sales
25011,dhtxn8e0,2022-12-06,sales
25012,dhtxn8cb,2022-11-18,sales
25013,dhtxn8f0,2023-05-09,sales
25014,dhtxn8dt,2022-09-06,sales
25015,dhtxn89v,2023-09-15,sales
25016,dhtxn8cy,2023-02-08,sales
25017,dhtxn94d,2023-07-11,sales
25018,dhtxn946,2023-09-15,sales
25019,dhtxn3pw,2023-01-20,sales
25020,dhtxn3q6,2022-11-18,sales
25021,dhtxn3qq,2023-03-10,sales
25022,dhtxn3zk,2023-04-11,sales
25023,dhtxn3zm,2023-06-27,sales
25024,dhtxn6pc,2023-09-27,sales
25025,dhtxn3zu,2023-06-09,sales
25026,dhtxn92h,2022-11-30,sales
25027,dhtxn981,2023-05-23,sales
25028,dhtxn93c,2023-01-23,sales
25029,dhtxn96c,2023-05-01,sales
25030,dhtxn99j,2022-09-22,sales
25031,dhtxn99t,2022-11-18,sales
25032,dhtxn99x,2022-08-05,sales
25033,dhtxn9fg,2022-09-16,sales
25034,dhtxn9ct,2022-12-12,sales
25035,dhtxnd11,2023-02-24,sales
25036,dhtxnd41,2023-01-31,sales
25037,dhtxnd41,2023-08-16,sales
25038,dhtxnd57,2022-08-01,sales
25039,dhtxnd55,2023-09-25,sales
25040,dhtxnd1e,2023-05-31,sales
25041,dhtxnd1r,2023-05-08,sales
25042,dhtxnd5r,2022-07-12,sales
25043,dhtxnd66,2022-12-13,sales
25044,dhtxnd66,2022-12-14,sales
25045,dhtxnd6m,2023-02-13,sales
25046,dhtxnddb,2022-11-09,sales
25047,dhtxndd5,2023-04-17,sales
25048,dhtxnden,2023-02-28,sales
25049,dhtxnddn,2023-01-25,sales
25050,dhtxn6rc,2022-09-18,sales
25051,dhtxn6rr,2023-02-21,sales
25052,dhtxn6wc,2022-07-12,sales
25053,dhtxn6ng,2023-01-25,sales
25054,dhtxn6nk,2022-07-08,sales
25055,dhtxn6q7,2023-05-18,sales
25056,dhtxn6qq,2022-09-09,sales
25057,dhtxn6w2,2022-07-02,sales
25058,dhtxn6wq,2023-01-31,sales
25059,dhtxn6y7,2023-03-10,sales
25060,dhtxn7nk,2023-08-25,sales
25061,dhtxn7q6,2022-11-15,sales
25062,dhtxn7nz,2023-04-27,sales
25063,dhtxn7nb,2023-02-16,sales
25064,dhtxn6zq,2023-07-06,sales
25065,dhtxn7p7,2023-01-24,sales
25066,dhtxn7rc,2022-07-05,sales
25067,dhtxne05,2022-09-14,sales
25068,dhtxne0e,2023-02-13,sales
25069,dhtxndbe,2022-11-17,sales
25070,dhtxndcn,2023-07-28,sales
25071,dhtxne31,2022-12-13,sales
25072,dhtxne32,2023-01-30,sales
25073,dhtxndgq,2023-01-13,sales
25074,dhtxndfy,2023-04-28,sales
25075,dhtxne54,2023-08-28,sales
25076,dhtxne4h,2022-11-21,sales
25077,dhtxne60,2023-09-14,sales
25078,dhtxne60,2023-03-02,sales
25079,dhtxne7h,2023-08-17,sales
25080,dhtxne2p,2023-04-13,sales
25081,dhtxne2p,2023-04-13,sales
25082,dhtxne99,2022-09-16,sales
25083,dhtxne8v,2023-09-22,sales
25084,dhtxn9q1,2022-12-12,sales
25085,dhtxn9nn,2023-05-22,sales
25086,dhtxn8vu,2023-01-27,sales
25087,dhtxn9jd,2022-12-14,sales
25088,dhtxn9nx,2023-02-06,sales
25089,dhtxn9q9,2022-12-23,sales
25090,dhtxn9qe,2023-01-12,sales
25091,dhtxn87u,2023-01-16,sales
25092,dhtxn8ks,2023-05-30,sales
25093,dhtxn8t9,2023-01-12,sales
25094,dhtxn8tc,2023-01-27,sales
25095,dhtxn8w4,2023-02-14,sales
25096,dhtxn8ww,2023-02-10,sales
25097,dhtxn8kx,2023-01-16,sales
25098,dhtxnb8f,2023-03-21,sales
25099,dhtxnb86,2023-05-05,sales
25100,dhtxn8qp,2023-01-17,sales
25101,dhtxn8m5,2022-07-26,sales
25102,dhtxnb9m,2023-03-20,sales
25103,dhtxnb9p,2023-01-18,sales
25104,dhtxnb8z,2022-12-30,sales
25105,dhtxnb8p,2022-11-10,sales
25106,dhtxn8xz,2022-11-23,sales
25107,dhtxn8xx,2022-12-19,sales
25108,dhtxn8xr,2023-02-15,sales
25109,dhtxn8xr,2023-01-13,sales
25110,dhtxnb9w,2023-03-22,sales
25111,dhtxn9qu,2023-01-06,sales
25112,dhtxn9qg,2023-04-20,sales
25113,dhtxn9qf,2023-03-17,sales
25114,dhtxn9ng,2022-10-31,sales
25115,dhtxn9x8,2023-06-02,sales
25116,dhtxn9r9,2023-05-19,sales
25117,dhtxn9pf,2022-07-28,sales
25118,dhtxnc47,2023-01-24,sales
25119,dhtxnc9c,2023-08-04,sales
25120,dhtxnc9g,2023-09-01,sales
25121,dhtxnc9g,2023-09-26,sales
25122,dhtxnceh,2023-08-30,sales
25123,dhtxnce0,2023-03-17,sales
25124,dhtxnc5j,2023-04-12,sales
25125,dhtxnc5j,2023-04-18,sales
25126,dhtxnc6e,2023-02-09,sales
25127,dhtxncd8,2023-02-21,sales
25128,dhtxncde,2023-01-12,sales
25129,dhtxnceu,2022-10-27,sales
25130,dhtxnc7f,2023-07-19,sales
25131,dhtxnc5z,2023-04-03,sales
25132,dhtxnc5y,2023-09-29,sales
25133,dhtxnc5v,2023-06-16,sales
25134,dhtxnc78,2022-11-18,sales
25135,dhtxncee,2023-03-15,sales
25136,dhtxnces,2022-09-02,sales
25137,dhtxnbdv,2023-04-21,sales
25138,dhtxnbdv,2023-04-21,sales
25139,dhtxnbdv,2023-01-13,sales
25140,dhtxnbdz,2022-08-18,sales
25141,dhtxnbsc,2022-08-22,sales
25142,dhtxnbt0,2023-07-12,sales
25143,dhtxnbsu,2023-04-11,sales
25144,dhtxnbt7,2023-01-12,sales
25145,dhtxnbw1,2022-09-01,sales
25146,dhtxnbwf,2023-01-18,sales
25147,dhtxnbwh,2022-12-20,sales
25148,dhtxnbsy,2023-04-06,sales
25149,dhtxnchb,2023-06-01,sales
25150,dhtxncjk,2023-05-12,sales
25151,dhtxncjr,2023-09-12,sales
25152,dhtxnct6,2023-05-16,sales
25153,dhtxncqe,2022-08-18,sales
25154,dhtxncnw,2023-06-08,sales
25155,dhtxncnj,2022-07-18,sales
25156,dhtxncqh,2023-01-05,sales
25157,dhtxncqj,2022-12-28,sales
25158,dhtxncx7,2023-01-30,sales
25159,dhtxncpr,2022-08-17,sales
25160,dhtxnbzq,2023-01-25,sales
25161,dhtxncnf,2022-12-12,sales
25162,dhtxnctr,2023-06-09,sales
25163,dhtxnctx,2023-05-03,sales
25164,dhtxnctz,2022-12-22,sales
25165,dhtxncwp,2022-12-20,sales
25166,dhtxnczb,2023-04-27,sales
25167,dhtxncz9,2023-08-03,sales
25168,dhtxncv1,2023-08-08,sales
25169,dhtxncv1,2023-09-06,sales
25170,dhtxn9hr,2023-05-01,sales
25171,dhtxn9mm,2022-09-22,sales
25172,dhtxn9t5,2023-05-19,sales
25173,dhtxn9sv,2023-03-23,sales
25174,dhtxn9kz,2022-07-22,sales
25175,dhtxn9mh,2023-04-17,sales
25176,dhtxn9v9,2023-08-27,sales
25177,dhtxn9y1,2023-02-06,sales
25178,dhtxn9wq,2023-05-08,sales
25179,dhtxn9z7,2023-03-28,sales
25180,dhtxn9zk,2023-01-31,sales
25181,dhtxn9zn,2023-07-05,sales
25182,dhtxn9z0,2023-09-26,sales
25183,dhtxncb6,2022-09-19,sales
25184,dhtxndpt,2023-09-01,sales
25185,dhtxndpk,2023-05-11,sales
25186,dhtxndp7,2023-04-12,sales
25187,dhtxn9zt,2023-04-24,sales
25188,dhtxnc8p,2023-03-31,sales
25189,dhtxncc7,2023-08-22,sales
25190,dhtxnf0c,2023-02-06,sales
25191,dhtxnf0w,2023-02-24,sales
25192,dhtxnf2h,2022-11-10,sales
25193,dhtxnf2n,2023-05-31,sales
25194,dhtxndrs,2022-12-08,sales
25195,dhtxncbw,2023-03-24,sales
25196,dhtxnf1n,2023-03-06,sales
25197,dhtxnf3u,2022-07-22,sales
25198,dhtxncgs,2023-04-04,sales
25199,dhtxnf5f,2023-09-27,sales
25200,dhtxnf76,2023-01-20,sales
25201,dhtxncgv,2023-04-11,sales
25202,dhtxncuy,2023-08-25,sales
25203,dhtxnfhe,2022-07-27,sales
25204,dhtxnfhk,2022-10-27,sales
25205,dhtxnf7v,2022-12-20,sales
25206,dhtxnf7s,2022-12-16,sales
25207,dhtxnf7f,2023-09-06,sales
25208,dhtxncvs,2022-11-03,sales
25209,dhtxnfkd,2023-03-22,sales
25210,dhtxnfkd,2023-09-27,sales
25211,dhtxnfmk,2023-03-24,sales
25212,dhtxnfn7,2023-05-31,sales
25213,dhtxnfqe,2023-03-28,sales
25214,dhtxnfqg,2022-11-17,sales
25215,dhtxnfqg,2023-07-31,sales
25216,dhtxnfre,2023-04-17,sales
25217,dhtxnfrv,2022-08-22,sales
25218,dhtxnfrm,2023-09-26,sales
25219,dhtxnfrj,2023-01-23,sales
25220,dhtxnfrj,2023-08-17,sales
25221,dhtxnfqv,2023-03-10,sales
25222,dhtxnfe6,2023-05-17,sales
25223,dhtxnfff,2022-09-01,sales
25224,dhtxnfuf,2023-01-23,sales
25225,dhtxnfuv,2023-08-11,sales
25226,dhtxnfsm,2023-04-07,sales
25227,dhtxnfqp,2023-02-15,sales
25228,dhtxngwj,2022-07-28,sales
25229,dhtxp1ck,2022-11-16,sales
25230,dhtxp1bu,2022-12-28,sales
25231,dhtxp41g,2022-12-29,sales
25232,dhtxp1gk,2023-01-12,sales
25233,dhtxp1gk,2023-02-14,sales
25234,dhtxp44f,2023-03-13,sales
25235,dhtxp41n,2023-05-15,sales
25236,dhtxp48c,2023-05-15,sales
25237,dhtxp46z,2022-10-17,sales
25238,dhtxp1uq,2023-08-21,sales
25239,dhtxp4h6,2023-04-14,sales
25240,dhtxp47e,2023-06-23,sales
25241,dhtxp4hg,2023-02-22,sales
25242,dhtxp4q0,2023-02-21,sales
25243,dhtxp58q,2022-08-23,sales
25244,dhtxp58q,2022-08-23,sales
25245,dhtxp523,2023-02-17,sales
25246,dhtxp5e2,2023-02-17,sales
25247,dhtxndhe,2023-06-20,sales
25248,dhtxndqp,2023-02-28,sales
25249,dhtxndmm,2023-03-22,sales
25250,dhtxnenq,2023-03-07,sales
25251,dhtxneq6,2023-05-23,sales
25252,dhtxnemu,2023-04-11,sales
25253,dhtxnemu,2023-04-12,sales
25254,dhtxndsg,2023-04-14,sales
25255,dhtxnduc,2023-09-22,sales
25256,dhtxnejk,2022-11-11,sales
25257,dhtxnejq,2023-03-21,sales
25258,dhtxnem2,2023-07-25,sales
25259,dhtxnemk,2022-09-09,sales
25260,dhtxndut,2022-08-09,sales
25261,dhtxnemw,2022-12-20,sales
25262,dhtxneqn,2023-09-29,sales
25263,dhtxneqq,2023-03-16,sales
25264,dhtxnuvz,2022-08-17,sales
25265,dhtxnuvz,2022-11-22,sales
25266,dhtxnuvt,2023-04-20,sales
25267,dhtxnuhx,2023-01-27,sales
25268,dhtxnewc,2022-09-02,sales
25269,dhtxnewc,2022-07-06,sales
25270,dhtxnu7y,2022-08-05,sales
25271,dhtxnu7y,2023-02-28,sales
25272,dhtxnuh9,2022-12-30,sales
25273,dhtxnuh9,2023-01-13,sales
25274,dhtxngg4,2022-08-31,sales
25275,dhtxnev0,2022-09-16,sales
25276,dhtxnev0,2023-01-04,sales
25277,dhtxng40,2023-03-03,sales
25278,dhtxnfb2,2023-04-11,sales
25279,dhtxnfb2,2023-06-15,sales
25280,dhtxnesx,2023-05-19,sales
25281,dhtxneud,2023-03-23,sales
25282,dhtxneud,2023-02-17,sales
25283,dhtxnv6m,2023-05-19,sales
25284,dhtxnv6m,2022-12-12,sales
25285,dhtxnvd2,2023-07-07,sales
25286,dhtxnvd4,2023-03-31,sales
25287,dhtxnvd0,2022-12-29,sales
25288,dhtxnfck,2022-07-29,sales
25289,dhtxnfc5,2022-07-26,sales
25290,dhtxnfc5,2022-08-19,sales
25291,dhtxny0p,2022-09-15,sales
25292,dhtxnvb5,2023-05-19,sales
25293,dhtxnwpu,2023-01-12,sales
25294,dhtxntzk,2023-01-30,sales
25295,dhtxntzk,2023-06-08,sales
25296,dhtxnett,2023-02-06,sales
25297,dhtxnewm,2023-04-28,sales
25298,dhtxnewp,2022-11-03,sales
25299,dhtxnewp,2022-11-23,sales
25300,dhtxnewp,2022-12-05,sales
25301,dhtxnewp,2023-04-14,sales
25302,dhtxnsq2,2022-08-08,sales
25303,dhtxnsh7,2023-04-28,sales
25304,dhtxnshg,2023-01-25,sales
25305,dhtxnsj5,2022-11-07,sales
25306,dhtxnsk8,2022-07-12,sales
25307,dhtxnsmd,2023-03-07,sales
25308,dhtxnsyb,2022-08-12,sales
25309,dhtxnskt,2022-08-30,sales
25310,dhtxnsmz,2023-03-21,sales
25311,dhtxnswn,2023-09-05,sales
25312,dhtxnsy2,2022-11-23,sales
25313,dhtxnsu8,2022-10-31,sales
25314,dhtxnsu8,2022-10-31,sales
25315,dhtxneqt,2023-02-10,sales
25316,dhtxndyx,2023-06-14,sales
25317,dhtxnert,2023-04-12,sales
25318,dhtxneps,2023-02-20,sales
25319,dhtxner5,2023-04-21,sales
25320,dhtxnex4,2023-03-22,sales
25321,dhtxng05,2023-04-25,sales
25322,dhtxnfcr,2023-05-22,sales
25323,dhtxng13,2023-06-12,sales
25324,dhtxng09,2022-11-28,sales
25325,dhtxng1s,2022-10-27,sales
25326,dhtxng1t,2022-07-27,sales
25327,dhtxng1w,2022-12-29,sales
25328,dhtxng1q,2022-12-29,sales
25329,dhtxng2s,2023-08-11,sales
25330,dhtxng2d,2022-12-15,sales
